full_paths,date,duration,filename,cohort,sub_id,duration_in_minutes,age_during_video,vid_index,start_time,end_time
/BabyView_Main/00220001/00220001_GX030001_02.05.2024-02.11.2024_02.05.2024-5:19pm.MP4,2024-02-05,704.73,00220001_GX030001_02.05.2024-02.11.2024_02.05.2024-5:19pm.MP4,BabyView_Main,00220001,11.7455,6.245847176079734,6,352.365,382.365
/BabyView_Main/00220001/00220001_GX030003__2024-02-12-09:04:46.MP4,2024-02-12,704.7,00220001_GX030003__2024-02-12-09:04:46.MP4,BabyView_Main,00220001,11.745000000000001,6.4784053156146175,12,352.35,382.35
/BabyView_Main/00220001/00220001_GX020006_02.19.2024-02.25.2024_02.24.2024-NA.MP4,2024-02-24,704.73,00220001_GX020006_02.19.2024-02.25.2024_02.24.2024-NA.MP4,BabyView_Main,00220001,11.7455,6.877076411960132,18,352.365,382.365
/BabyView_Main/00220001/00220001_GX010011_03.11.2024-03.17.2024_03.06.2024-1:59pm.MP4,2024-03-06,570.43,00220001_GX010011_03.11.2024-03.17.2024_03.06.2024-1:59pm.MP4,BabyView_Main,00220001,9.507166666666667,7.2425249169435215,24,285.215,315.215
/BabyView_Main/00220001/00220001_GX030015_03.25.2024-03.31.2024_03.30.2024-12:51pm.MP4,2024-03-30,528.34,00220001_GX030015_03.25.2024-03.31.2024_03.30.2024-12:51pm.MP4,BabyView_Main,00220001,8.805666666666667,8.039867109634551,30,264.17,294.17
/BabyView_Main/00220001/00220001_GX030016_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,2024-04-06,704.73,00220001_GX030016_04.01.2024-04.07.2024_04.06.2024-12:07pm.MP4,BabyView_Main,00220001,11.7455,8.272425249169435,36,352.365,382.365
/BabyView_Main/00220001/00220001_GX020026__2024-04-30-17:38:42.MP4,2024-04-30,704.73,00220001_GX020026__2024-04-30-17:38:42.MP4,BabyView_Main,00220001,11.7455,9.069767441860465,42,352.365,382.365
/BabyView_Main/00230001/00230001_GX010007_11.13.2023-11.19.2023_11.13.2023-8:14am.MP4,2023-11-13,390.72,00230001_GX010007_11.13.2023-11.19.2023_11.13.2023-8:14am.MP4,BabyView_Main,00230001,6.5120000000000005,6.046511627906977,6,195.36,225.36
/BabyView_Main/00230001/00230001_GX020008_01.01.2024-01.07.2024_12.10.2023-12:20pm.MP4,2023-12-10,768.79,00230001_GX020008_01.01.2024-01.07.2024_12.10.2023-12:20pm.MP4,BabyView_Main,00230001,12.813166666666666,6.943521594684385,12,384.395,414.395
/BabyView_Main/00230001/00230001_GX010010_03.04.2024-03.10.2024_03.04.2024-5:00pm.MP4,2024-03-04,704.73,00230001_GX010010_03.04.2024-03.10.2024_03.04.2024-5:00pm.MP4,BabyView_Main,00230001,11.7455,9.767441860465116,18,352.365,382.365
/BabyView_Main/00230001/00230001_GX030011_04.08.2024-04.14.2024_04.14.2024-NA.MP4,2024-04-14,618.22,00230001_GX030011_04.08.2024-04.14.2024_04.14.2024-NA.MP4,BabyView_Main,00230001,10.303666666666667,11.129568106312291,24,309.11,339.11
/BabyView_Main/00240001/00240001_GX020006_11.06.2023-11.12.2023_11.10.2023-10:59am.MP4,2023-11-10,1217.22,00240001_GX020006_11.06.2023-11.12.2023_11.10.2023-10:59am.MP4,BabyView_Main,00240001,20.287,7.408637873754152,6,608.61,638.61
/BabyView_Main/00240001/00240001_GX030013_11.13.2023-11.19.2023_11.19.2023-3:25pm.MP4,2023-11-19,1046.49,00240001_GX030013_11.13.2023-11.19.2023_11.19.2023-3:25pm.MP4,BabyView_Main,00240001,17.4415,7.707641196013289,12,523.245,553.245
/BabyView_Main/00240001/00240001_GX010012_11.13.2023-11.19.2023_2023-11-20-21:39:34.MP4,2023-11-20,357.19,00240001_GX010012_11.13.2023-11.19.2023_2023-11-20-21:39:34.MP4,BabyView_Main,00240001,5.953166666666666,7.740863787375415,18,178.595,208.595
/BabyView_Main/00240001/00240001_GX030022-11.25.2023_11.20.2023-11.26.2023_2023-11-25-21:22:37.MP4,2023-11-25,684.72,00240001_GX030022-11.25.2023_11.20.2023-11.26.2023_2023-11-25-21:22:37.MP4,BabyView_Main,00240001,11.412,7.906976744186046,24,342.36,372.36
/BabyView_Main/00240001/00240001_GX020024-11.26.23_11.20.2023-11.26.2023_2023-11-27-03:08:43.MP4,2023-11-27,1126.81,00240001_GX020024-11.26.23_11.20.2023-11.26.2023_2023-11-27-03:08:43.MP4,BabyView_Main,00240001,18.780166666666666,7.973421926910299,30,563.405,593.405
/BabyView_Main/00240001/00240001_GX010025_11.27.2023-12.03.2023_12.02.2023-9:01am.MP4,2023-12-02,674.48,00240001_GX010025_11.27.2023-12.03.2023_12.02.2023-9:01am.MP4,BabyView_Main,00240001,11.241333333333333,8.13953488372093,36,337.24,367.24
/BabyView_Main/00240001/00240001_GX020027-12.02.23_11.27.2023-12.03.2023_2023-12-03-23:05:26.MP4,2023-12-03,473.84,00240001_GX020027-12.02.23_11.27.2023-12.03.2023_2023-12-03-23:05:26.MP4,BabyView_Main,00240001,7.897333333333333,8.172757475083056,42,236.92,266.91999999999996
/BabyView_Main/00240001/00240001_GX030029_12.04.2023-12.10.2023_12.03.2023-NA.MP4,2023-12-03,896.92,00240001_GX030029_12.04.2023-12.10.2023_12.03.2023-NA.MP4,BabyView_Main,00240001,14.948666666666666,8.172757475083056,48,448.46,478.46
/BabyView_Main/00240001/00240001_GX010030_12.25.2023-12.31.2023_12.16.2023-7:53AM.MP4,2023-12-16,960.98,00240001_GX010030_12.25.2023-12.31.2023_12.16.2023-7:53AM.MP4,BabyView_Main,00240001,16.016333333333332,8.604651162790697,54,480.49,510.49
/BabyView_Main/00240001/00240001_GX020031_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,2024-01-05,832.85,00240001_GX020031_01.01.2024-01.07.2024_01.05.2024-12:09pm.MP4,BabyView_Main,00240001,13.880833333333333,9.269102990033222,60,416.425,446.425
/BabyView_Main/00240001/00240001_GX010033_01.15.2024-01.21.2024_01.20.2024-7:56am.MP4,2024-01-20,1217.24,00240001_GX010033_01.15.2024-01.21.2024_01.20.2024-7:56am.MP4,BabyView_Main,00240001,20.287333333333333,9.767441860465116,66,608.62,638.62
/BabyView_Main/00240001/00240001_GX020034_01.22.2024-01.28.2024_01.28.2024-7:48am.MP4,2024-01-28,1281.3,00240001_GX020034_01.22.2024-01.28.2024_01.28.2024-7:48am.MP4,BabyView_Main,00240001,21.355,10.033222591362126,72,640.65,670.65
/BabyView_Main/00240001/00240001_GX020035_02.12.2024-02.18.2024_02.07.2024-2:57pm.MP4,2024-02-07,642.82,00240001_GX020035_02.12.2024-02.18.2024_02.07.2024-2:57pm.MP4,BabyView_Main,00240001,10.713666666666667,10.365448504983389,78,321.41,351.41
/BabyView_Main/00240001/00240001_GX010041_03.18.2024-03.24.2024_03.10.2024-9:18am.MP4,2024-03-10,1153.17,00240001_GX010041_03.18.2024-03.24.2024_03.10.2024-9:18am.MP4,BabyView_Main,00240001,19.2195,11.428571428571429,84,576.585,606.585
/BabyView_Main/00240001/00240001_GX030041_03.11.2024-03.17.2024_03.10.2024-9:18am.MP4,2024-03-10,768.79,00240001_GX030041_03.11.2024-03.17.2024_03.10.2024-9:18am.MP4,BabyView_Main,00240001,12.813166666666666,11.428571428571429,90,384.395,414.395
/BabyView_Main/00240001/00240001_GX020045_04.01.2024-04.07.2024_04.07.2024-6:34pm.MP4,2024-04-07,768.79,00240001_GX020045_04.01.2024-04.07.2024_04.07.2024-6:34pm.MP4,BabyView_Main,00240001,12.813166666666666,12.358803986710964,96,384.395,414.395
/BabyView_Main/00240001/00240001_GX020048_04.08.2024-04.14.2024_04.14.2024-1:52pm.MP4,2024-04-14,1153.17,00240001_GX020048_04.08.2024-04.14.2024_04.14.2024-1:52pm.MP4,BabyView_Main,00240001,19.2195,12.591362126245846,102,576.585,606.585
/BabyView_Main/00240001/00240001_GX020049-04.28.24_04.22.2024-04.28.2024_2024-04-29-04:49:49.MP4,2024-04-29,832.85,00240001_GX020049-04.28.24_04.22.2024-04.28.2024_2024-04-29-04:49:49.MP4,BabyView_Main,00240001,13.880833333333333,13.08970099667774,108,416.425,446.425
/BabyView_Main/00270001/00270001_GX010037_02.27.2023-03.05.2023_2023-03-04-19:12:52.MP4,2023-03-04,960.98,00270001_GX010037_02.27.2023-03.05.2023_2023-03-04-19:12:52.MP4,BabyView_Main,00270001,16.016333333333332,7.707641196013289,6,480.49,510.49
/BabyView_Main/00270001/00270001_GX020039_03.06.2023-03.12.2023_2023-03-14-00:51:39.MP4,2023-03-14,569.8,00270001_GX020039_03.06.2023-03.12.2023_2023-03-14-00:51:39.MP4,BabyView_Main,00270001,9.496666666666666,8.039867109634551,12,284.9,314.9
/BabyView_Main/00270001/00270001_GX020043_03.27.2023-04.02.2023_2023-04-06-01:57:25.MP4,2023-04-06,704.73,00270001_GX020043_03.27.2023-04.02.2023_2023-04-06-01:57:25.MP4,BabyView_Main,00270001,11.7455,8.803986710963455,18,352.365,382.365
/BabyView_Main/00270001/00270001_H08M26S10_06.05.2023-06.11.2023_06.11.2023-NA.MP4,2023-06-11,300.03,00270001_H08M26S10_06.05.2023-06.11.2023_06.11.2023-NA.MP4,BabyView_Main,00270001,5.0005,10.996677740863786,24,150.015,180.015
/BabyView_Main/00270001/00270001_H07M55S46_06.26.2023-07.02.2023_06.30.2023-NA.MP4,2023-06-30,300.03,00270001_H07M55S46_06.26.2023-07.02.2023_06.30.2023-NA.MP4,BabyView_Main,00270001,5.0005,11.627906976744185,30,150.015,180.015
/BabyView_Main/00270001/00270001_H10M09S52_07.10.2023-07.16.2023_07.13.2023-NA.MP4,2023-07-13,300.03,00270001_H10M09S52_07.10.2023-07.16.2023_07.13.2023-NA.MP4,BabyView_Main,00270001,5.0005,12.059800664451826,36,150.015,180.015
/BabyView_Main/00270001/00270001_H17M54S56_08.14.2023-08.20.2023_08.15.2023-NA.MP4,2023-08-15,300.03,00270001_H17M54S56_08.14.2023-08.20.2023_08.15.2023-NA.MP4,BabyView_Main,00270001,5.0005,13.156146179401993,42,150.015,180.015
/BabyView_Main/00270001/00270001_H16M49S12_08.21.2023-08.27.2023_08.22.2023-NA.MP4,2023-08-22,300.03,00270001_H16M49S12_08.21.2023-08.27.2023_08.22.2023-NA.MP4,BabyView_Main,00270001,5.0005,13.388704318936876,48,150.015,180.015
/BabyView_Main/00270001/00270001_H08M59S28_11.13.2023-11.19.2023_11.16.2023-NA.MP4,2023-11-16,300.03,00270001_H08M59S28_11.13.2023-11.19.2023_11.16.2023-NA.MP4,BabyView_Main,00270001,5.0005,16.245847176079735,54,150.015,180.015
/BabyView_Main/00270001/00270001_H19M48S12_01.01.2024-01.07.2024_01.05.2024-NA.MP4,2024-01-05,300.03,00270001_H19M48S12_01.01.2024-01.07.2024_01.05.2024-NA.MP4,BabyView_Main,00270001,5.0005,17.906976744186046,60,150.015,180.015
/BabyView_Main/00270001/00270001_H18M45S06_01.08.2024-01.14.2024_01.10.2024-NA.MP4,2024-01-10,300.03,00270001_H18M45S06_01.08.2024-01.14.2024_01.10.2024-NA.MP4,BabyView_Main,00270001,5.0005,18.073089700996675,66,150.015,180.015
/BabyView_Main/00270001/00270001_H20M14S08_02.19.2024-02.25.2024_02.23.2024-NA.MP4,2024-02-23,300.03,00270001_H20M14S08_02.19.2024-02.25.2024_02.23.2024-NA.MP4,BabyView_Main,00270001,5.0005,19.53488372093023,72,150.015,180.015
/BabyView_Main/00320001/00320001_GX020007_11.06.2023-11.12.2023_11.10.2023-2:16pm.MP4,2023-11-10,551.82,00320001_GX020007_11.06.2023-11.12.2023_11.10.2023-2:16pm.MP4,BabyView_Main,00320001,9.197000000000001,8.903654485049833,6,275.91,305.91
/BabyView_Main/00320001/00320001_GX040009_11.13.2023-11.19.2023_11.15.2023-5:52pm.MP4,2023-11-15,652.99,00320001_GX040009_11.13.2023-11.19.2023_11.15.2023-5:52pm.MP4,BabyView_Main,00320001,10.883166666666666,9.069767441860465,12,326.495,356.495
/BabyView_Main/00320001/00320001_GX030010_11.13.2023-11.19.2023_11.18.2023-4:24pm.MP4,2023-11-18,960.96,00320001_GX030010_11.13.2023-11.19.2023_11.18.2023-4:24pm.MP4,BabyView_Main,00320001,16.016000000000002,9.169435215946843,18,480.48,510.48
/BabyView_Main/00320001/00320001_GX020012_11.27.2023-12.03.2023_2023-11-30-06:56:48.MP4,2023-11-30,704.7,00320001_GX020012_11.27.2023-12.03.2023_2023-11-30-06:56:48.MP4,BabyView_Main,00320001,11.745000000000001,9.568106312292358,24,352.35,382.35
/BabyView_Main/00320001/00320001_GX010016_12.04.2023-12.10.2023_12.06.2023-5:35pm.MP4,2023-12-06,768.79,00320001_GX010016_12.04.2023-12.10.2023_12.06.2023-5:35pm.MP4,BabyView_Main,00320001,12.813166666666666,9.767441860465116,30,384.395,414.395
/BabyView_Main/00320001/00320001_GX010020_12.11.2023-12.17.2023_12.13.2023-12:00pm.MP4,2023-12-13,832.85,00320001_GX010020_12.11.2023-12.17.2023_12.13.2023-12:00pm.MP4,BabyView_Main,00320001,13.880833333333333,10,36,416.425,446.425
/BabyView_Main/00320001/00320001_GX020021_12.25.2023-12.31.2023_12.13.2023-1:22pm.MP4,2023-12-13,704.73,00320001_GX020021_12.25.2023-12.31.2023_12.13.2023-1:22pm.MP4,BabyView_Main,00320001,11.7455,10,42,352.365,382.365
/BabyView_Main/00320001/00320001_GX020022_01.01.2024-01.07.2024_01.01.2024-4:12pm.MP4,2024-01-01,832.85,00320001_GX020022_01.01.2024-01.07.2024_01.01.2024-4:12pm.MP4,BabyView_Main,00320001,13.880833333333333,10.631229235880399,48,416.425,446.425
/BabyView_Main/00320001/00320001_GX020023_01.08.2024-01.14.2024_01.13.2024-2:20pm.MP4,2024-01-13,704.73,00320001_GX020023_01.08.2024-01.14.2024_01.13.2024-2:20pm.MP4,BabyView_Main,00320001,11.7455,11.029900332225914,54,352.365,382.365
/BabyView_Main/00320001/00320001_GX050025_01.15.2024-01.21.2024_01.16.2024-3:11pm.MP4,2024-01-16,723.09,00320001_GX050025_01.15.2024-01.21.2024_01.16.2024-3:11pm.MP4,BabyView_Main,00320001,12.0515,11.129568106312291,60,361.545,391.545
/BabyView_Main/00320001/00320001_GX020026_01.29.2024-02.04.2024_01.31.2024-5:33pm.MP4,2024-01-31,832.85,00320001_GX020026_01.29.2024-02.04.2024_01.31.2024-5:33pm.MP4,BabyView_Main,00320001,13.880833333333333,11.627906976744185,66,416.425,446.425
/BabyView_Main/00320001/00320001_GX040028_01.29.2024-02.04.2024_02.04.2024-7:47am.MP4,2024-02-04,741.71,00320001_GX040028_01.29.2024-02.04.2024_02.04.2024-7:47am.MP4,BabyView_Main,00320001,12.361833333333333,11.76079734219269,72,370.855,400.855
/BabyView_Main/00320001/00320001_GX010031_02.05.2024-02.11.2024_02.11.2024-12:59pm.MP4,2024-02-11,768.79,00320001_GX010031_02.05.2024-02.11.2024_02.11.2024-12:59pm.MP4,BabyView_Main,00320001,12.813166666666666,11.993355481727574,78,384.395,414.395
/BabyView_Main/00320001/00320001_GX010033_02.12.2024-02.18.2024_02.17.2024-10:24am.MP4,2024-02-17,680.75,00320001_GX010033_02.12.2024-02.18.2024_02.17.2024-10:24am.MP4,BabyView_Main,00320001,11.345833333333333,12.192691029900331,84,340.375,370.375
/BabyView_Main/00320001/00320001_GX020035_02.19.2024-02.25.2024_02.23.2024-5:44pm.MP4,2024-02-23,768.79,00320001_GX020035_02.19.2024-02.25.2024_02.23.2024-5:44pm.MP4,BabyView_Main,00320001,12.813166666666666,12.39202657807309,90,384.395,414.395
/BabyView_Main/00320001/00320001_GX010037_02.26.2024-03.03.2024_02.28.2024-6:20pm.MP4,2024-02-28,832.85,00320001_GX010037_02.26.2024-03.03.2024_02.28.2024-6:20pm.MP4,BabyView_Main,00320001,13.880833333333333,12.55813953488372,96,416.425,446.425
/BabyView_Main/00320001/00320001_GX030039_02.26.2024-03.03.2024_03.03.2024-7:56pm.MP4,2024-03-03,667.78,00320001_GX030039_02.26.2024-03.03.2024_03.03.2024-7:56pm.MP4,BabyView_Main,00320001,11.129666666666667,12.691029900332225,102,333.89,363.89
/BabyView_Main/00320001/00320001_GX020041_03.04.2024-03.10.2024_03.10.2024-7:37pm.MP4,2024-03-10,832.85,00320001_GX020041_03.04.2024-03.10.2024_03.10.2024-7:37pm.MP4,BabyView_Main,00320001,13.880833333333333,12.92358803986711,108,416.425,446.425
/BabyView_Main/00320001/00320001_GX020044_03.11.2024-03.17.2024_03.17.2024-1:30pm.MP4,2024-03-17,704.73,00320001_GX020044_03.11.2024-03.17.2024_03.17.2024-1:30pm.MP4,BabyView_Main,00320001,11.7455,13.156146179401993,114,352.365,382.365
/BabyView_Main/00320001/00320001_GX040045_03.18.2024-03.24.2024_03.20.2024-5:39pm.MP4,2024-03-20,768.79,00320001_GX040045_03.18.2024-03.24.2024_03.20.2024-5:39pm.MP4,BabyView_Main,00320001,12.813166666666666,13.25581395348837,120,384.395,414.395
/BabyView_Main/00320001/00320001_GX020047_03.25.2024-03.31.2024_03.30.2024-9:49am.MP4,2024-03-30,896.92,00320001_GX020047_03.25.2024-03.31.2024_03.30.2024-9:49am.MP4,BabyView_Main,00320001,14.948666666666666,13.588039867109634,126,448.46,478.46
/BabyView_Main/00320001/00320001_GX030047-1_03.25.2024-03.31.2024_03.31.2024-10:27am.MP4,2024-03-31,768.79,00320001_GX030047-1_03.25.2024-03.31.2024_03.31.2024-10:27am.MP4,BabyView_Main,00320001,12.813166666666666,13.62126245847176,132,384.395,414.395
/BabyView_Main/00320001/00320001_GX050050_04.01.2024-04.07.2024_04.07.2024-10:09am.MP4,2024-04-07,500.7,00320001_GX050050_04.01.2024-04.07.2024_04.07.2024-10:09am.MP4,BabyView_Main,00320001,8.345,13.853820598006644,138,250.35,280.35
/BabyView_Main/00320001/00320001_GX020052_2_04.08.2024-04.14.2024_04.14.2024-7:10pm.MP4,2024-04-14,704.73,00320001_GX020052_2_04.08.2024-04.14.2024_04.14.2024-7:10pm.MP4,BabyView_Main,00320001,11.7455,14.086378737541528,144,352.365,382.365
/BabyView_Main/00320001/00320001_GX030053_04.15.2024-04.21.2024_04.17.2024-5:05pm.MP4,2024-04-17,448.26,00320001_GX030053_04.15.2024-04.21.2024_04.17.2024-5:05pm.MP4,BabyView_Main,00320001,7.471,14.186046511627906,150,224.13,254.13
/BabyView_Main/00320001/00320001_GX010054_04.22.2024-04.28.2024_04.21.2024-9:24am.MP4,2024-04-21,832.85,00320001_GX010054_04.22.2024-04.28.2024_04.21.2024-9:24am.MP4,BabyView_Main,00320001,13.880833333333333,14.31893687707641,156,416.425,446.425
/BabyView_Main/00320001/00320001_GX030056_04.22.2024-04.28.2024_2024-04-27-15:48:07.MP4,2024-04-27,768.79,00320001_GX030056_04.22.2024-04.28.2024_2024-04-27-15:48:07.MP4,BabyView_Main,00320001,12.813166666666666,14.518272425249169,162,384.395,414.395
/BabyView_Main/00320001/00320001_GX010058_04.28.2024-05.05.2024_2024-05-05-13:26:26.MP4,2024-05-05,832.83,00320001_GX010058_04.28.2024-05.05.2024_2024-05-05-13:26:26.MP4,BabyView_Main,00320001,13.880500000000001,14.784053156146179,168,416.415,446.415
/BabyView_Main/00320002/00320002_GX010017_02.26.2024-03.03.2024_03.01.2024-8:42am.MP4,2024-03-01,960.98,00320002_GX010017_02.26.2024-03.03.2024_03.01.2024-8:42am.MP4,BabyView_Main,00320002,16.016333333333332,8.637873754152823,6,480.49,510.49
/BabyView_Main/00320002/00320002_GX010020_03.11.2024-03.17.2024_03.11.2024-8:42am.MP4,2024-03-11,704.73,00320002_GX010020_03.11.2024-03.17.2024_03.11.2024-8:42am.MP4,BabyView_Main,00320002,11.7455,8.970099667774086,12,352.365,382.365
/BabyView_Main/00320002/00320002_GX020023_03.18.2024-03.24.2024_03.22.2024-2:27pm.MP4,2024-03-22,481.77,00320002_GX020023_03.18.2024-03.24.2024_03.22.2024-2:27pm.MP4,BabyView_Main,00320002,8.0295,9.335548172757475,18,240.885,270.885
/BabyView_Main/00320002/00320002_GX020029_04.01.2024-04.07.2024_04.01.2024-4:11pm.MP4,2024-04-01,482.99,00320002_GX020029_04.01.2024-04.07.2024_04.01.2024-4:11pm.MP4,BabyView_Main,00320002,8.049833333333334,9.667774086378737,24,241.495,271.495
/BabyView_Main/00320002/00320002_GX020032_04.08.2024-04.14.2024_04.12.2024-11:57am.MP4,2024-04-12,774.81,00320002_GX020032_04.08.2024-04.14.2024_04.12.2024-11:57am.MP4,BabyView_Main,00320002,12.913499999999999,10.033222591362126,30,387.405,417.405
/BabyView_Main/00320002/00320002_GX020042_04.22.2024-04.28.2024_04.22.2024-12:07pm.MP4,2024-04-22,960.98,00320002_GX020042_04.22.2024-04.28.2024_04.22.2024-12:07pm.MP4,BabyView_Main,00320002,16.016333333333332,10.365448504983389,36,480.49,510.49
/BabyView_Main/00320003/00320003_GX010016_02.12.2024-02.18.2024_02.16.2024-5:08pm.MP4,2024-02-16,479.55,00320003_GX010016_02.12.2024-02.18.2024_02.16.2024-5:08pm.MP4,BabyView_Main,00320003,7.992500000000001,8.172757475083056,6,239.775,269.775
/BabyView_Main/00320003/00320003_GX010021_02.19.2024-02.25.2024_02.23.2024-6:54pm.MP4,2024-02-23,1025.05,00320003_GX010021_02.19.2024-02.25.2024_02.23.2024-6:54pm.MP4,BabyView_Main,00320003,17.084166666666665,8.40531561461794,12,512.525,542.525
/BabyView_Main/00320003/00320003_GX030029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,2024-03-03,896.92,00320003_GX030029_02.26.2024-03.03.2024_03.03.2024-6:38pm.MP4,BabyView_Main,00320003,14.948666666666666,8.704318936877076,18,448.46,478.46
/BabyView_Main/00320003/00320003_GX010040_03.11.2024-03.17.2024_03.16.2024-NA.MP4,2024-03-16,768.79,00320003_GX010040_03.11.2024-03.17.2024_03.16.2024-NA.MP4,BabyView_Main,00320003,12.813166666666666,9.136212624584717,24,384.395,414.395
/BabyView_Main/00320003/00320003_GX010046_03.11.2024-03.17.2024_03.17.2024-1:42pm.MP4,2024-03-17,768.79,00320003_GX010046_03.11.2024-03.17.2024_03.17.2024-1:42pm.MP4,BabyView_Main,00320003,12.813166666666666,9.169435215946843,30,384.395,414.395
/BabyView_Main/00320003/00320003_GX020048_03.18.2024-03.24.2024_03.24.2024-1:15pm.MP4,2024-03-24,768.79,00320003_GX020048_03.18.2024-03.24.2024_03.24.2024-1:15pm.MP4,BabyView_Main,00320003,12.813166666666666,9.401993355481727,36,384.395,414.395
/BabyView_Main/00320003/00320003_GX020050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,2024-03-31,704.73,00320003_GX020050_03.25.2024-03.31.2024_03.31.2024-12:50pm.MP4,BabyView_Main,00320003,11.7455,9.634551495016611,42,352.365,382.365
/BabyView_Main/00320003/00320003_GX020057_04.08.2024-04.14.2024_04.14.2024-9:35am.MP4,2024-04-14,768.79,00320003_GX020057_04.08.2024-04.14.2024_04.14.2024-9:35am.MP4,BabyView_Main,00320003,12.813166666666666,10.099667774086377,48,384.395,414.395
/BabyView_Main/00320003/00320003_GX030061_04.15.2024-04.21.2024_04.21.2024-7:53am.MP4,2024-04-21,640.24,00320003_GX030061_04.15.2024-04.21.2024_04.21.2024-7:53am.MP4,BabyView_Main,00320003,10.670666666666667,10.332225913621262,54,320.12,350.12
/BabyView_Main/00320003/00320003_GX010063__2024-04-29-00:59:14.MP4,2024-04-29,434.4,00320003_GX010063__2024-04-29-00:59:14.MP4,BabyView_Main,00320003,7.239999999999999,10.598006644518271,60,217.2,247.2
/BabyView_Main/00350001/00350001_GX020021_11.27.2023-12.03.2023_12.03.2023-NA.MP4,2023-12-03,536.11,00350001_GX020021_11.27.2023-12.03.2023_12.03.2023-NA.MP4,BabyView_Main,00350001,8.935166666666667,10.132890365448505,6,268.055,298.055
/BabyView_Main/00370001/00370001_GX010005_01.01.2024-01.07.2024_01.03.2024-7:05am.MP4,2024-01-03,1089.11,00370001_GX010005_01.01.2024-01.07.2024_01.03.2024-7:05am.MP4,BabyView_Main,00370001,18.151833333333332,9.767441860465116,6,544.555,574.555
/BabyView_Main/00370001/00370001_GX010007_01.08.2024-01.14.2024_01.14.2024-10:25am.MP4,2024-01-14,832.85,00370001_GX010007_01.08.2024-01.14.2024_01.14.2024-10:25am.MP4,BabyView_Main,00370001,13.880833333333333,10.132890365448505,12,416.425,446.425
/BabyView_Main/00370001/00370001_GX040007_01.15.2024-01.21.2024_01.14.2024-NA.MP4,2024-01-14,884.35,00370001_GX040007_01.15.2024-01.21.2024_01.14.2024-NA.MP4,BabyView_Main,00370001,14.739166666666668,10.132890365448505,18,442.175,472.175
/BabyView_Main/00370001/00370001_GX020010_01.15.2024-01.21.2024_01.21.2024-8:11am.MP4,2024-01-21,896.92,00370001_GX020010_01.15.2024-01.21.2024_01.21.2024-8:11am.MP4,BabyView_Main,00370001,14.948666666666666,10.365448504983389,24,448.46,478.46
/BabyView_Main/00370001/00370001_GX020014_01.22.2024-01.28.2024_01.28.2024-7:17am.MP4,2024-01-28,896.92,00370001_GX020014_01.22.2024-01.28.2024_01.28.2024-7:17am.MP4,BabyView_Main,00370001,14.948666666666666,10.598006644518271,30,448.46,478.46
/BabyView_Main/00370001/00370001_GX010016_02.12.2024-02.18.2024_02.17.2024-7:03am.MP4,2024-02-17,896.92,00370001_GX010016_02.12.2024-02.18.2024_02.17.2024-7:03am.MP4,BabyView_Main,00370001,14.948666666666666,11.262458471760796,36,448.46,478.46
/BabyView_Main/00370001/00370001_GX020018_02.19.2024-02.25.2024_02.18.2024-7:07am.MP4,2024-02-18,832.85,00370001_GX020018_02.19.2024-02.25.2024_02.18.2024-7:07am.MP4,BabyView_Main,00370001,13.880833333333333,11.295681063122924,42,416.425,446.425
/BabyView_Main/00370001/00370001_GX010023_02.26.2024-03.03.2024_03.03.2024-2:40pm.MP4,2024-03-03,896.92,00370001_GX010023_02.26.2024-03.03.2024_03.03.2024-2:40pm.MP4,BabyView_Main,00370001,14.948666666666666,11.76079734219269,48,448.46,478.46
/BabyView_Main/00370001/00370001_GX020024_03.11.2024-03.17.2024_03.13.2024-6:49am.MP4,2024-03-13,535.24,00370001_GX020024_03.11.2024-03.17.2024_03.13.2024-6:49am.MP4,BabyView_Main,00370001,8.920666666666667,12.093023255813954,54,267.62,297.62
/BabyView_Main/00370001/00370001_GX020026_03.11.2024-03.17.2024_03.16.2024-6:00pm.MP4,2024-03-16,459.09,00370001_GX020026_03.11.2024-03.17.2024_03.16.2024-6:00pm.MP4,BabyView_Main,00370001,7.6514999999999995,12.192691029900331,60,229.545,259.54499999999996
/BabyView_Main/00370001/00370001_GX010030_03.25.2024-03.31.2024_03.26.2024-6:30pm.MP4,2024-03-26,704.73,00370001_GX010030_03.25.2024-03.31.2024_03.26.2024-6:30pm.MP4,BabyView_Main,00370001,11.7455,12.524916943521594,66,352.365,382.365
/BabyView_Main/00370001/00370001_GX010034_04.01.2024-04.07.2024_04.04.2024-4:19pm.MP4,2024-04-04,704.73,00370001_GX010034_04.01.2024-04.07.2024_04.04.2024-4:19pm.MP4,BabyView_Main,00370001,11.7455,12.82392026578073,72,352.365,382.365
/BabyView_Main/00370001/00370001_GX010044_04.08.2024-04.14.2024_04.14.2024-7:45am.MP4,2024-04-14,690.09,00370001_GX010044_04.08.2024-04.14.2024_04.14.2024-7:45am.MP4,BabyView_Main,00370001,11.5015,13.156146179401993,78,345.045,375.045
